No.,3,,,,
[Information],,[Volt (V)],[Current (mA)],[J (mA/cm^2)],
Name,TestIV (TestIV.CH4(1)),-0.5,-1.13901135046,-30.784090552982,
Comment,,-0.479999989271,-1.13401224371,-30.648979559742,
Test Mode,Multi-Channel,-0.460000008345,-1.125050359406,-30.406766470421,
Channel,CH4 (),-0.439999997616,-1.117890118621,-30.213246449224,
Power,---,-0.419999986887,-1.114150159992,-30.112166486278,
Area (cm^2),0.037,-0.40000000596,-1.111746183597,-30.047194151258,
Start (V),-0.5,-0.379999995232,-1.106635783799,-29.909075237811,
End (V),1.5,-0.360000014305,-1.10027519986,-29.737167563793,
Step (V),0.02,-0.340000003576,-1.094055478461,-29.569066985435,
Delay (ms),1,-0.319999992847,-1.091466634534,-29.499098230657,
Reverse data,FALSE,-0.300000011921,-1.086539821699,-29.365941127007,
Temperature (degC),NaN,-0.280000001192,-1.081798574887,-29.237799321276,
Time stamp,2025/04/29 16:05:01,-0.259999990463,-1.076280372217,-29.088658708576,
[Calibration],,-0.239999994636,-1.070692320354,-28.937630279845,
Ref Cell Isc (A),0.05166,-0.219999998808,-1.065459335223,-28.796198249266,
Light Intensity (SUN),0.995799,-0.20000000298,-1.060328329913,-28.65752243009,
[Statistic],,-0.180000007153,-1.056835637428,-28.563125335888,
Isc (mA),1.01636,-0.159999996424,-1.052181702107,-28.437343300194,
Voc (V),0.81855,-0.140000000596,-1.046590041369,-28.286217334303,
Pmax (mW),0.50476,-0.119999997318,-1.041672425345,-28.153308793097,
Imax (mA),0.76479,-0.10000000149,-1.036722911522,-28.019538149238,
Vmax (V),0.66,-0.079999998212,-1.034190645441,-27.951098525444,
Efficiency (%),13.69976,-0.059999998659,-1.027993275784,-27.783602048215,
Fill Factor (%),60.67262,-0.039999999106,-1.024733996019,-27.695513405913,
Jsc (mA/cm^2),27.46915,-0.019999999553,-1.021445146762,-27.606625588158,
Jmax (mA/cm^2),20.67002,0,-1.016741618514,-27.479503203083,
Area (cm^2),0.037,0.019999999553,-1.01088930387,-27.321332537041,
Rs (ohm),64.48381,0.039999999106,-1.00486818701,-27.158599648927,
Rsh (ohm),4105.79277,0.059999998659,-0.996834016405,-26.941459902839,
,,0.079999998212,-0.993071356788,-26.839766399683,
,,0.10000000149,-0.987387495115,-26.686148516632,
,,0.119999997318,-0.983924372122,-26.592550597884,
,,0.140000000596,-0.979698263109,-26.478331435371,
,,0.159999996424,-0.974167487584,-26.328851015785,
,,0.180000007153,-0.969838118181,-26.211841031909,
,,0.20000000298,-0.962531310506,-26.01435974341,
,,0.219999998808,-0.95807062462,-25.893800665398,
,,0.239999994636,-0.952241709456,-25.736262417726,
,,0.259999990463,-0.946975604165,-25.593935247712,
,,0.280000001192,-0.940940110013,-25.430813784132,
,,0.300000011921,-0.934045528993,-25.244473756568,
,,0.319999992847,-0.928675930481,-25.09934947247,
